time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-06-02T04:24:33.000Z,64.8062,-149.0997,21.2,1.7,ml,,,,0.49,ak,ak11280153,2014-06-13T23:02:20.113Z,"25km N of North Nenana, Alaska",earthquake
2014-06-02T04:12:34.000Z,63.5603,-147.4767,4.4,0.9,ml,,,,0.67,ak,ak11280151,2014-06-13T23:02:18.883Z,"75km ENE of Cantwell, Alaska",earthquake
2014-06-02T04:08:48.600Z,48.4658,-123.264,20.2,1.6,Ml,,86.4,0.06288207,0.21,uw,uw60799001,2014-06-02T18:56:48.564Z,"8km ENE of Victoria, Canada",earthquake
2014-06-02T04:04:15.440Z,36.0311667,-117.864,2.25,0.81,ml,15,107,0.03172,0.08,ci,ci15507833,2014-06-03T17:30:00.080Z,"42km N of Inyokern, California",earthquake
2014-06-02T03:58:58.000Z,63.2843,-151.0992,15.6,0.9,ml,,,,0.57,ak,ak11280149,2014-06-13T23:02:22.601Z,"108km W of Cantwell, Alaska",earthquake
2014-06-02T03:54:44.900Z,46.7108,-120.9117,6.1,0.9,Md,,82.8,0.06288207,0.2,uw,uw60798991,2014-06-02T19:11:40.179Z,"11km W of Tieton, Washington",earthquake
2014-06-02T03:53:43.000Z,60.121,-141.646,0,1.2,ml,,,,0.64,ak,ak11280139,2014-06-13T23:02:21.286Z,"44km E of Cape Yakataga, Alaska",earthquake
2014-06-02T03:49:51.200Z,19.8027,-155.7317,35.8,1.9,Md,,169.2,0.08983153,0.07,hv,hv60705631,2014-06-05T22:13:58.000Z,"16km SSE of Waikoloa, Hawaii",earthquake
2014-06-02T03:46:18.060Z,14.2768,-90.0645,204.26,4.5,mb,,187,0.998,0.98,us,usc000ra0c,2014-06-02T11:48:50.625Z,"2km WNW of Quesada, Guatemala",earthquake
2014-06-02T03:45:57.000Z,38.8295,-122.801,2.5,0.2,Md,23,46.8,0.00898315,0.03,nc,nc72230741,2014-06-06T22:41:43.671Z,"6km W of Cobb, California",earthquake
2014-06-02T03:44:42.000Z,63.1898,-150.197,105.1,1.5,ml,,,,0.43,ak,ak11280136,2014-06-13T23:02:25.537Z,"66km WSW of Cantwell, Alaska",earthquake
2014-06-02T03:30:57.200Z,44.8148,-117.3002,8.8,2.3,Ml,,208.8,0.03593261,0.44,uw,uw60798981,2014-06-02T19:19:42.038Z,"42km E of Baker City, Oregon",earthquake
2014-06-02T03:00:29.800Z,38.8115,-122.7852,3.6,0.4,Md,10,61.2,0,0.02,nc,nc72230731,2014-06-02T03:30:03.858Z,"4km NNW of The Geysers, California",earthquake
2014-06-02T02:58:43.610Z,34.0885,-118.5173333,4.63,1.63,ml,23,170,0.05461,0.13,ci,ci15507825,2014-06-02T13:39:10.450Z,"8km NNW of Santa Monica, California",earthquake
2014-06-02T02:45:05.250Z,34.0776667,-118.5118333,4.85,1.78,ml,25,146,0.05504,0.12,ci,ci15507817,2014-06-04T18:37:46.056Z,"6km NNW of Santa Monica, California",earthquake
2014-06-02T02:41:36.000Z,61.4813,-151.399,69,1.6,ml,,,,0.66,ak,ak11280131,2014-06-13T23:02:23.885Z,"77km W of Big Lake, Alaska",earthquake
2014-06-02T02:40:24.500Z,44.7907,-110.7687,5,1.9,Ml,,201.6,0.05389892,0.13,uu,uu60070967,2014-06-03T17:42:53.605Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-02T02:36:43.930Z,34.0958333,-118.4911667,4.36,4.16,mw,100,43,0.0317,0.22,ci,ci15507801,2014-06-12T21:25:42.268Z,"7km NW of Westwood, California",earthquake
2014-06-02T02:29:39.000Z,61.5944,-147.9357,31.1,1,ml,13,79.1999936640005,,0.39,ak,ak11280129,2014-06-13T23:03:40.737Z,"53km E of Lazy Mountain, Alaska",earthquake
2014-06-02T02:23:21.500Z,44.781,-110.7728,3.7,1.2,Md,,219.6,0.05389892,0.09,uu,uu60070957,2014-06-05T16:04:18.065Z,"29km ENE of West Yellowstone, Montana",earthquake
2014-06-02T02:13:32.710Z,38.7596667,-122.6838333,2.43,0.65,md,9,182,0.004925,0.03,nc,nc72230706,2014-06-04T22:55:32.280Z,"6km W of Middletown, California",earthquake
2014-06-02T02:13:10.400Z,38.7547,-122.7013,2.1,2.1,Md,64,39.6,0.00898315,0.06,nc,nc72230696,2014-06-03T03:16:11.343Z,"5km ESE of The Geysers, California",earthquake
2014-06-02T02:12:31.350Z,38.7541667,-122.6946667,1.69,1.19,md,22,100,0.007122,0.08,nc,nc72230701,2014-06-14T01:26:08.230Z,"5km ESE of The Geysers, California",earthquake
2014-06-02T02:12:29.600Z,38.8125,-122.7832,1.2,0.1,Md,9,68.4,0,0.02,nc,nc71084609,2014-06-14T01:29:13.158Z,"4km NNW of The Geysers, California",earthquake
2014-06-02T02:09:55.000Z,60.5976,-141.1634,0,1.3,ml,,,,0.3,ak,ak11280127,2014-06-13T23:02:28.501Z,"91km NE of Cape Yakataga, Alaska",earthquake
2014-06-02T02:04:14.300Z,44.7548,-111.0392,7.6,1.2,Ml,,165.6,0.02694946,0.06,uu,uu60070952,2014-06-03T17:33:08.530Z,"11km NNE of West Yellowstone, Montana",earthquake
2014-06-02T02:03:15.000Z,38.7917,-122.7562,1.7,1.3,Md,46,43.2,0.00898315,0.05,nc,nc72230676,2014-06-07T00:41:07.257Z,"1km N of The Geysers, California",earthquake
2014-06-02T02:02:29.500Z,44.806,-110.767,7.4,1.4,Ml,,216,0.06288207,0.15,uu,uu60070947,2014-06-03T17:26:53.473Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-02T01:58:04.487Z,38.3653,-119.1712,8.2032,1.04,ml,9,159.78,0.251,0.1151,nn,nn00448039,2014-06-02T02:08:02.000Z,"13km NNE of Bridgeport, California",earthquake
2014-06-02T01:48:13.400Z,19.2428,-155.5213,10.5,3.1,Ml,,57.6,0.01796631,0.12,hv,hv60705611,2014-06-04T02:23:31.369Z,"6km NW of Pahala, Hawaii",earthquake
2014-06-02T01:37:25.950Z,36.0303333,-117.865,2.55,0.23,ml,9,136,0.03056,0.09,ci,ci15507793,2014-06-03T17:27:27.587Z,"42km N of Inyokern, California",earthquake
2014-06-02T01:35:14.460Z,33.3648333,-116.389,8.16,1.81,ml,60,32,0.04218,0.18,ci,ci15507785,2014-06-03T17:25:47.290Z,"12km N of Borrego Springs, California",earthquake
2014-06-02T01:30:59.170Z,35.4476667,-118.3585,5.38,1.25,ml,16,120,0.1641,0.17,ci,ci15507777,2014-06-03T17:13:22.436Z,"19km SE of Bodfish, California",earthquake
2014-06-02T01:15:41.100Z,48.4602,-122.5215,18,1,Md,,147.6,0.26949459,0.2,uw,uw60798896,2014-06-02T19:23:23.438Z,"8km SE of Anacortes, Washington",earthquake
2014-06-02T01:11:26.200Z,38.7835,-122.7745,3.5,0.3,Md,7,133.2,0.01796631,0.01,nc,nc72230656,2014-06-02T01:56:02.369Z,"1km WNW of The Geysers, California",earthquake
2014-06-02T01:10:56.800Z,38.7905,-122.7585,2.5,0.5,Md,7,104.4,0.01796631,0.02,nc,nc72230651,2014-06-02T22:50:07.806Z,"1km N of The Geysers, California",earthquake
2014-06-02T01:08:57.600Z,38.7845,-122.7738,3.4,0.3,Md,18,111.6,0.01796631,0.02,nc,nc72230646,2014-06-14T01:31:03.140Z,"1km WNW of The Geysers, California",earthquake
2014-06-02T01:04:10.430Z,9.4991,126.6095,55.15,5,mb,,71,8.702,1.22,us,usc000r9zi,2014-06-02T09:07:16.792Z,"51km ENE of Cortes, Philippines",earthquake
2014-06-02T01:03:04.000Z,51.4946,-178.3629,79,1.9,ml,13,244.799980416002,,0.39,ak,ak11290791,2014-06-13T23:04:12.879Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2014-06-02T01:01:17.000Z,19.8406,-71.2318,10,4.5,mb,,98,0.628,0.96,us,usc000r9zg,2014-06-02T06:38:43.802Z,"6km WNW of Estero Hondo, Dominican Republic",earthquake
2014-06-02T01:00:14.950Z,36.028,-117.5888333,3.86,0.69,ml,12,90,0.08626,0.12,ci,ci15507769,2014-06-03T17:09:12.417Z,"33km NNW of Searles Valley, California",earthquake
2014-06-02T00:57:00.000Z,51.9208,-174.267,201.3,2.3,ml,11,248.399980128002,,0.37,ak,ak11280111,2014-06-13T23:03:01.714Z,"30km S of Atka, Alaska",earthquake
2014-06-02T00:55:37.000Z,44.7927,-110.769,4.1,1.2,Md,,237.6,0.05389892,0.08,uu,uu60070942,2014-06-05T16:02:43.018Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-02T00:55:07.650Z,38.8196678,-122.8248367,3.13,0.76,md,14,88,0.008675,0.03,nc,nc72230641,2014-06-02T01:30:07.213Z,"7km NW of The Geysers, California",earthquake
2014-06-02T00:54:49.550Z,38.8238333,-122.7655,2.72,0.28,md,15,86,0.007471,0.02,nc,nc72230636,2014-06-07T01:34:39.920Z,"3km W of Cobb, California",earthquake
2014-06-02T00:46:05.300Z,38.8188,-122.7978,4.3,0.3,Md,19,61.2,0.00898315,0.02,nc,nc72230631,2014-06-07T01:10:04.375Z,"Northern California",earthquake
2014-06-02T00:45:42.000Z,63.5595,-149.7321,108.9,1.1,ml,,,,0.5,ak,ak11280110,2014-06-13T23:02:27.048Z,"43km WNW of Cantwell, Alaska",earthquake
2014-06-02T00:44:19.640Z,33.4398333,-116.591,8.27,0.38,ml,19,124,0.05552,0.11,ci,ci15507761,2014-06-03T17:06:26.290Z,"14km SSE of Anza, California",earthquake
2014-06-02T00:36:45.000Z,59.9794,-152.7851,100,1.8,ml,23,79.1999936640005,,0.42,ak,ak11290788,2014-06-13T23:04:11.667Z,"Southern Alaska",earthquake
2014-06-02T00:30:24.300Z,38.8383,-122.8068,3.3,0.3,Md,5,111.6,0.01796631,0.02,nc,nc72230626,2014-06-04T22:52:35.981Z,"7km WNW of Cobb, California",earthquake
2014-06-02T00:27:30.430Z,33.5033333,-116.466,10.44,0.26,ml,13,138,0.03917,0.15,ci,ci15507753,2014-06-03T16:39:18.410Z,"20km ESE of Anza, California",earthquake
2014-06-02T00:07:41.130Z,39.2358,-120.0902,8.1096,0.44,ml,10,89.31,0.071,0.1095,nn,nn00448038,2014-06-02T02:01:18.000Z,"3km W of Tahoe Vista, California",earthquake
2014-06-02T00:06:52.000Z,54.7376,-156.7503,25,2.8,ml,16,226.799981856001,,0.76,ak,ak11290787,2014-06-13T23:04:08.924Z,"south of Alaska",earthquake
2014-06-02T00:06:21.120Z,32.8926667,-115.9855,12.14,2.27,ml,47,56,0.1646,0.22,ci,ci15507745,2014-06-02T22:43:52.510Z,"29km WNW of Seeley, California",earthquake
2014-06-02T00:02:23.800Z,38.8223,-122.8435,2.3,1.4,Md,13,72,0.00898315,0.01,nc,nc72230616,2014-06-02T02:10:07.433Z,"9km WNW of The Geysers, California",earthquake
2014-06-01T23:56:34.080Z,34.3393333,-116.4681667,4.7,1.79,ml,52,33,0.1225,0.12,ci,ci15507737,2014-06-02T22:26:59.780Z,"25km N of Yucca Valley, California",earthquake
2014-06-01T23:52:59.000Z,64.5467,-150.104,13.4,2,ml,21,79.1999936640005,,0.47,ak,ak11280105,2014-06-12T17:31:49.309Z,"47km W of North Nenana, Alaska",earthquake
2014-06-01T23:50:21.300Z,19.3865,-155.2788,2.6,2.2,Ml,,61.2,0,0.09,hv,hv60705581,2014-06-05T21:59:41.355Z,"6km SW of Volcano, Hawaii",earthquake
2014-06-01T23:46:37.200Z,33.661,-116.7386667,15.02,1.1,ml,34,73,0.05405,0.13,ci,ci15507721,2014-06-02T22:19:50.190Z,"8km SSW of Idyllwild, California",earthquake
2014-06-01T23:44:50.770Z,32.5656667,-115.6921667,14.29,2.08,ml,14,146,0.1957,0.24,ci,ci15507729,2014-06-02T22:13:26.802Z,"10km W of Progreso, Mexico",earthquake
2014-06-01T23:44:37.770Z,36.6476667,-121.268,3.3,1.3,md,30,77,0.01923,0.09,nc,nc72230611,2014-06-06T19:45:04.467Z,"20km SSE of Ridgemark, California",earthquake
2014-06-01T23:39:45.688Z,37.5404,-116.3602,7.5757,0.42,ml,9,172.89,0.385,0.1337,nn,nn00448293,2014-06-04T23:04:50.000Z,"72km S of Warm Springs, Nevada",earthquake
2014-06-01T23:37:30.200Z,44.7832,-110.7727,4.3,0.6,Md,,219.6,0.05389892,0.2,uu,uu60070937,2014-06-05T16:00:37.987Z,"29km ENE of West Yellowstone, Montana",earthquake
2014-06-01T23:35:46.000Z,60.7765,-140.4473,16.9,1.3,ml,13,79.1999936640005,,0.55,ak,ak11280101,2014-06-12T17:31:48.111Z,"134km NE of Cape Yakataga, Alaska",earthquake
2014-06-01T23:30:35.000Z,62.0629,-145.2021,22.8,1.4,ml,12,125.999989920001,,0.82,ak,ak11280099,2014-06-12T17:31:46.909Z,"18km ESE of Glennallen, Alaska",earthquake
2014-06-01T23:23:34.800Z,18.4085,-66.188,110,2.6,Md,12,190.8,0.14013718,0.09,pr,pr14152011,2014-06-02T07:26:08.145Z,"2km ENE of Candelaria, Puerto Rico",earthquake
2014-06-01T23:16:59.000Z,62.3437,-148.8442,45.6,0.8,ml,14,89.9999928000006,,0.21,ak,ak11280022,2014-06-12T17:32:27.497Z,"56km ENE of Y, Alaska",earthquake
2014-06-01T23:12:38.080Z,33.2823333,-116.7853333,13.28,1.14,ml,37,49,0.09551,0.19,ci,ci15507713,2014-06-02T22:10:40.660Z,"19km SSE of Aguanga, California",earthquake
2014-06-01T23:10:40.719Z,38.4163,-119.3764,5.3137,0.55,ml,5,227.92,0.101,0.0927,nn,nn00448295,2014-06-04T23:31:18.000Z,"21km NW of Bridgeport, California",earthquake
2014-06-01T23:08:55.240Z,34.1423333,-116.8206667,14.34,0.93,ml,21,45,0.1073,0.12,ci,ci15507705,2014-06-02T22:04:59.020Z,"13km S of Big Bear City, California",earthquake
2014-06-01T23:04:09.900Z,38.818,-122.817,2.8,0.9,Md,19,57.6,0.00898315,0.03,nc,nc72230606,2014-06-02T01:16:02.148Z,"6km NW of The Geysers, California",earthquake
2014-06-01T23:01:43.400Z,38.8365,-122.806,2.4,0.7,Md,8,111.6,0.00898315,0.02,nc,nc72230601,2014-06-02T01:12:07.114Z,"7km WNW of Cobb, California",earthquake
2014-06-01T22:55:14.000Z,19.4433,-155.2247,30.7,1.9,Md,,50.4,0.02694946,0.11,hv,hv60705551,2014-06-04T02:57:16.337Z,"1km NE of Volcano, Hawaii",earthquake
2014-06-01T22:48:25.080Z,33.992,-117.0035,17.99,1.15,ml,44,30,0.07741,0.12,ci,ci15507697,2014-06-02T22:01:53.390Z,"3km NW of Cherry Valley, California",earthquake
2014-06-01T22:43:42.600Z,38.8045,-122.8295,7.2,0.5,Md,6,230.4,0.05389892,0.11,nc,nc72230596,2014-06-02T00:19:06.463Z,"7km WNW of The Geysers, California",earthquake
2014-06-01T22:41:22.000Z,63.1663,-149.1485,5.3,1,ml,18,68.3999945280004,,0.43,ak,ak11280019,2014-06-12T17:31:45.639Z,"27km SSW of Cantwell, Alaska",earthquake
2014-06-01T22:39:48.600Z,18.1555,-67.3955,12,2.6,Md,7,280.8,0.2937491,0.25,pr,pr14152009,2014-06-02T06:42:33.703Z,"23km WNW of Puerto Real, Puerto Rico",earthquake
2014-06-01T22:28:02.270Z,33.9633333,-116.6585,13.08,0.65,ml,16,137,0.07551,0.09,ci,ci15507689,2014-06-02T21:55:48.380Z,"11km SW of Morongo Valley, California",earthquake
2014-06-01T22:26:40.000Z,64.5893,-150.5156,5,0.9,ml,8,197.999984160001,,0.89,ak,ak11280018,2014-06-12T17:31:44.339Z,"46km S of Manley Hot Springs, Alaska",earthquake
2014-06-01T22:14:31.000Z,51.6297,-178.0368,13.1,1.3,ml,9,273.599978112002,,0.39,ak,ak11280014,2014-06-12T17:32:25.884Z,"29km SSE of Tanaga Volcano, Alaska",earthquake
2014-06-01T21:54:18.000Z,61.6406,-150.2801,14.9,1.4,ml,21,68.3999945280004,,0.71,ak,ak11280009,2014-06-12T17:31:39.434Z,"17km SW of Willow, Alaska",earthquake
2014-06-01T21:52:04.490Z,33.9775,-117.0083333,9.12,1.07,ml,22,61,0.09102,0.13,ci,ci15507681,2014-06-02T21:53:28.941Z,"2km W of Cherry Valley, California",earthquake
2014-06-01T21:51:10.000Z,54.123,-163.8842,50.6,2.1,ml,16,208.799983296001,,0.57,ak,ak11280017,2014-06-12T17:31:43.130Z,"86km SSW of False Pass, Alaska",earthquake
2014-06-01T21:49:26.597Z,38.4136,-119.3715,4.4551,0.74,ml,7,226.93,0.105,0.1352,nn,nn00448292,2014-06-04T22:42:02.000Z,"21km NW of Bridgeport, California",earthquake
2014-06-01T21:47:54.700Z,44.7957,-110.7695,4.6,1.6,Ml,,208.8,0.05389892,0.14,uu,uu60070922,2014-06-03T17:18:08.383Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-01T21:47:45.500Z,19.3194,-65.918,60,3.2,Md,13,270,1.01599459,0.31,pr,pr14152008,2014-06-02T05:50:31.527Z,"96km NNE of San Juan, Puerto Rico",earthquake
2014-06-01T21:30:12.000Z,51.4395,-178.1845,30.9,2,ml,13,241.199980704002,,0.23,ak,ak11280003,2014-06-12T17:31:41.890Z,"49km S of Tanaga Volcano, Alaska",earthquake
2014-06-01T21:23:16.500Z,36.793,-121.5137,6.1,2.2,Md,72,32.4,0.04491576,0.09,nc,nc72230581,2014-06-03T03:45:06.492Z,"6km SSE of San Juan Bautista, California",earthquake
2014-06-01T21:22:56.000Z,60.1437,-141.3244,12.9,1.2,ml,9,147.599988192001,,0.35,ak,ak11279928,2014-06-12T17:31:35.415Z,"62km E of Cape Yakataga, Alaska",earthquake
2014-06-01T21:21:26.080Z,38.8423347,-122.802002,2.02,0.49,md,5,132,0.02072,0,nc,nc72230576,2014-06-01T23:46:05.306Z,"7km WNW of Cobb, California",earthquake
2014-06-01T21:16:57.900Z,44.7922,-110.7605,4.3,1.5,Ml,,208.8,0.06288207,0.13,uu,uu60070902,2014-06-03T17:11:28.328Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-01T21:14:58.000Z,51.3841,-177.0154,34.9,1.8,ml,11,241.199980704002,,0.29,ak,ak11279925,2014-06-12T17:32:24.326Z,"60km SSW of Adak, Alaska",earthquake
2014-06-01T21:12:29.800Z,37.6625,-118.8468,6.5,0.8,Md,16,144,0.02694946,0.03,nc,nc72230571,2014-06-07T00:54:07.355Z,"Long Valley area, California",earthquake
2014-06-01T21:11:21.000Z,61.7983,-148.4361,13.9,0.6,ml,8,97.1999922240006,,0.63,ak,ak11279924,2014-06-12T17:32:23.133Z,"21km E of Sutton-Alpine, Alaska",earthquake
2014-06-01T21:07:38.000Z,61.8048,-148.4382,10.5,1.6,ml,17,64.7999948160004,,0.87,ak,ak11279921,2014-06-12T17:31:32.807Z,"21km E of Sutton-Alpine, Alaska",earthquake
2014-06-01T20:49:54.000Z,61.7884,-150.3476,39.3,1.2,ml,13,115.199990784001,,0.37,ak,ak11279918,2014-06-12T17:32:20.350Z,"17km WNW of Willow, Alaska",earthquake
2014-06-01T20:48:00.640Z,33.883,-116.8601667,17.11,1.11,ml,40,46,0.07183,0.15,ci,ci15507673,2014-06-02T21:50:23.040Z,"4km SSE of Banning, California",earthquake
2014-06-01T20:42:20.000Z,60.1628,-141.1818,0.9,1.4,ml,15,111.599991072001,,0.71,ak,ak11279915,2014-06-12T17:31:31.508Z,"70km E of Cape Yakataga, Alaska",earthquake
2014-06-01T20:40:38.200Z,19.0165,-64.1207,46,3,Md,3,342,0.75907642,0.07,pr,pr14152010,2014-06-02T04:45:42.033Z,"84km NE of Road Town, British Virgin Islands",earthquake
2014-06-01T20:40:25.000Z,51.5769,-177.2019,37.2,1.5,ml,9,241.199980704002,,0.39,ak,ak11279919,2014-06-12T17:32:21.872Z,"50km SW of Adak, Alaska",earthquake
2014-06-01T20:39:51.000Z,60.2581,-140.5575,22.2,1.7,ml,,,,0.77,ak,ak11279912,2014-06-01T21:07:14.717Z,"91km NNW of Yakutat, Alaska",earthquake
2014-06-01T20:36:15.000Z,63.4219,-150.2461,130.7,1.4,ml,18,71.9999942400005,,0.36,ak,ak11279903,2014-06-12T17:31:30.285Z,"64km W of Cantwell, Alaska",earthquake
2014-06-01T20:25:20.230Z,35.1391667,-117.6328333,4.29,1.5,ml,23,119,0.2108,0.14,ci,ci15507665,2014-06-02T21:43:27.650Z,"15km N of Boron, California",earthquake
2014-06-01T20:25:01.000Z,61.7875,-151.0647,64.2,1.4,ml,18,104.399991648001,,0.43,ak,ak11279831,2014-06-12T17:31:28.771Z,"54km W of Willow, Alaska",earthquake
2014-06-01T20:23:49.400Z,47.0717,-121.9482,16.7,0.6,Md,,86.4,0.11678099,0.14,uw,uw60798736,2014-06-02T19:27:04.876Z,"11km SSE of Buckley, Washington",earthquake
2014-06-01T20:21:38.600Z,44.7877,-110.761,3.8,1.7,Md,,234,0.06288207,0.12,uu,uu60070892,2014-06-05T15:49:47.894Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-01T20:21:38.300Z,44.8007,-110.7543,5.6,1.4,Ml,,244.8,0.07186522,0.14,uu,uu60070887,2014-06-03T17:03:13.260Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-01T20:20:16.300Z,38.8432,-122.8275,2.6,0.2,Md,6,118.8,0.00898315,0.01,nc,nc72230546,2014-06-01T21:38:04.276Z,"9km WNW of Cobb, California",earthquake
2014-06-01T20:20:01.700Z,18.8843,-64.6816,40,2.7,Md,4,291.6,0.46892058,0.02,pr,pr14152007,2014-06-02T04:27:35.216Z,"52km N of Road Town, British Virgin Islands",earthquake
2014-06-01T20:03:11.000Z,62.5508,-151.1005,87.5,2.5,ml,53,68.3999945280004,,0.48,ak,ak11279825,2014-06-12T17:37:04.911Z,"57km WNW of Talkeetna, Alaska",earthquake
2014-06-01T19:55:56.000Z,65.1037,-148.7739,16.5,0.7,ml,7,223.199982144001,,0.38,ak,ak11279824,2014-06-12T17:31:26.182Z,"45km NW of Ester, Alaska",earthquake
2014-06-01T19:54:18.400Z,35.4978,-97.2411,10.32,3.7,mb_lg,,70,0.074,0.39,us,usc000r9x2,2014-06-07T03:22:18.269Z,"2km E of Choctaw, Oklahoma",earthquake
2014-06-01T19:53:43.900Z,38.8418,-122.8307,2.5,2,Md,37,57.6,0.00898315,0.04,nc,nc72230536,2014-06-03T19:21:07.170Z,"9km WNW of Cobb, California",earthquake
2014-06-01T19:53:39.700Z,38.84,-122.8305,3,1.8,Md,47,57.6,0,0.15,nc,nc72230541,2014-06-03T22:01:03.308Z,"9km WNW of Cobb, California",earthquake
2014-06-01T19:29:52.100Z,37.6615,-118.8438,6.4,0.1,Md,12,140.4,0.02694946,0.02,nc,nc72230531,2014-06-02T22:15:07.559Z,"11km E of Mammoth Lakes, California",earthquake
2014-06-01T19:24:46.100Z,36.5533,-121.1497,8.9,0.9,Md,18,68.4,0.03593261,0.08,nc,nc72230526,2014-06-07T00:16:49.135Z,"21km NE of Soledad, California",earthquake
2014-06-01T19:14:52.000Z,53.2316,-167.8593,71.6,1.5,ml,12,194.399984448001,,0.43,ak,ak11279744,2014-06-12T17:32:18.513Z,"75km ENE of Nikolski, Alaska",earthquake
2014-06-01T19:12:43.000Z,60.2699,-141.1786,0,1.3,ml,7,179.999985600001,,0.93,ak,ak11279740,2014-06-12T17:32:16.814Z,"73km ENE of Cape Yakataga, Alaska",earthquake
2014-06-01T19:10:32.000Z,65.0966,-148.8744,7.4,0.6,ml,6,295.199976384002,,0.29,ak,ak11279738,2014-06-12T17:32:15.471Z,"49km NW of Ester, Alaska",earthquake
2014-06-01T19:07:23.320Z,33.5855,-116.6236667,14.41,0.38,ml,21,87,0.02633,0.08,ci,ci15507657,2014-06-02T21:38:05.210Z,"5km NE of Anza, California",earthquake
2014-06-01T19:01:51.590Z,3.1466,125.7693,111.15,5,mb,,88,2.848,1.1,us,usc000r9wb,2014-06-01T20:27:29.665Z,"199km NNE of Bitung, Indonesia",earthquake
2014-06-01T19:01:39.000Z,65.1282,-149.0347,13.2,2,ml,18,75.5999939520005,,0.58,ak,ak11279733,2014-06-12T17:31:24.899Z,"57km WNW of Ester, Alaska",earthquake
2014-06-01T18:59:36.000Z,65.1425,-149.0085,14,2,ml,23,57.5999953920004,,0.56,ak,ak11279730,2014-06-12T17:33:15.094Z,"57km NW of Ester, Alaska",earthquake
2014-06-01T18:57:31.000Z,65.1145,-148.9228,16,1.5,ml,10,226.799981856001,,0.53,ak,ak11279728,2014-06-12T17:33:13.744Z,"52km NW of Ester, Alaska",earthquake
2014-06-01T18:51:03.200Z,38.8352,-122.7783,2.4,0.6,Md,7,82.8,0.00898315,0.01,nc,nc72230521,2014-06-01T20:54:09.005Z,"5km WNW of Cobb, California",earthquake
2014-06-01T18:48:59.000Z,61.6406,-146.4381,21.5,1.2,ml,10,125.999989920001,,0.52,ak,ak11289659,2014-06-12T17:33:12.501Z,"57km N of Valdez, Alaska",earthquake
2014-06-01T18:42:47.520Z,38.7893333,-122.7441635,1.12,0.47,md,10,87,0.008417,0.03,nc,nc72230516,2014-06-01T20:25:03.838Z,"1km NE of The Geysers, California",earthquake
2014-06-01T18:41:25.000Z,58.4172,-153.7324,66.1,1.6,ml,11,86.3999930880005,,0.25,ak,ak11289658,2014-06-12T17:33:06.468Z,"98km NW of Kodiak Station, Alaska",earthquake
2014-06-01T18:35:57.000Z,52.7251,-166.6508,4.3,1.5,ml,9,277.199977824002,,0.37,ak,ak11279727,2014-06-12T17:31:40.647Z,"128km S of Unalaska, Alaska",earthquake
2014-06-01T18:27:25.200Z,32.8621667,-116.2096667,4.93,1.61,ml,42,64,0.06438,0.21,ci,ci15507649,2014-06-02T21:35:02.190Z,"30km E of Pine Valley, California",earthquake
2014-06-01T18:08:11.000Z,59.6598,-151.9866,66.5,1.1,ml,10,140.399988768001,,0.35,ak,ak11279658,2014-06-12T17:33:03.443Z,"15km SW of Anchor Point, Alaska",earthquake
2014-06-01T18:04:57.000Z,38.8267,-122.8528,3,0.5,Md,12,140.4,0,0.02,nc,nc72230501,2014-06-01T19:27:08.589Z,"10km WNW of The Geysers, California",earthquake
2014-06-01T18:03:18.300Z,37.5267,-118.4685,9.2,0.6,Md,8,86.4,0.02694946,0.05,nc,nc72230506,2014-06-07T00:50:12.318Z,"16km NNW of Dixon Lane-Meadow Creek, California",earthquake
2014-06-01T17:51:11.900Z,35.7671667,-121.2943333,10.28,0.93,md,13,174,0.06094,0.05,nc,nc72230496,2014-06-06T03:18:04.035Z,"Central California",earthquake
2014-06-01T17:48:57.516Z,39.4162,-119.5012,6.8307,0.76,ml,11,137.98,0.167,0.0973,nn,nn00448026,2014-06-10T17:35:15.000Z,"11km WNW of Stagecoach, Nevada",earthquake
2014-06-01T17:47:31.000Z,62.7645,-150.6714,78.2,1,ml,12,125.999989920001,,0.6,ak,ak11289655,2014-06-12T17:33:05.296Z,"56km NNW of Talkeetna, Alaska",earthquake
2014-06-01T17:20:07.000Z,51.3276,-177.0501,28.2,1.7,ml,12,248.399980128002,,0.38,ak,ak11279651,2014-06-12T17:32:14.254Z,"67km SSW of Adak, Alaska",earthquake
2014-06-01T17:16:32.000Z,58.6217,-153.6861,72.7,2.4,ml,35,97.1999922240006,,0.51,ak,ak11279647,2014-06-12T17:33:18.172Z,"114km NNW of Kodiak Station, Alaska",earthquake
2014-06-01T17:02:43.900Z,19.072,-65.8945,39,2.7,Md,12,255.6,0.77973767,0.2,pr,pr14152006,2014-06-02T01:05:52.619Z,"70km NNE of San Juan, Puerto Rico",earthquake
2014-06-01T17:01:40.000Z,37.6553333,-118.8495,6.57,1.24,md,29,107,0.02044,0.04,nc,nc72230481,2014-06-05T22:58:03.561Z,"10km E of Mammoth Lakes, California",earthquake
